ts,symbol,action,reason,price,balance
2026-05-08T18:10:00Z,SOLUSDT,BUY,BULL_RSI,91.89,99.97
2026-05-08T18:30:00Z,SOLUSDT,SELL,TP_HIT,92.48,99.99
2026-05-08T18:40:00Z,SOLUSDT,BUY,BULL_RSI,92.31,99.99
2026-05-08T19:15:00Z,SOLUSDT,SELL,TP_HIT,92.69,100.01
2026-05-08T19:20:00Z,SOLUSDT,BUY,BULL_RSI,92.5,100.01
2026-05-08T19:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.48,100.01
2026-05-08T19:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.53,100.01
2026-05-08T19:50:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.56,100.01
2026-05-08T19:55:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.6,100.01
2026-05-08T20:00:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.38,100.01
2026-05-08T20:05:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.34,100.01
2026-05-08T20:10:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.42,100.01
2026-05-08T20:15:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.26,100.01
2026-05-08T20:20:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.48,100.01
2026-05-08T20:50:00Z,SOLUSDT,SELL,REGIME_REVERSE,92.11,99.99
2026-05-08T21:15:00Z,SOLUSDT,SHORT,BEAR_RSI,92.02,99.99
2026-05-08T21:35:00Z,SOLUSDT,COVER,SL_HIT,92.27,99.99
2026-05-08T21:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.38,99.99
2026-05-08T21:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.33,99.99
2026-05-08T21:50:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.33,99.99
2026-05-08T21:55:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.3,99.99
2026-05-08T22:00:00Z,SOLUSDT,NO_TRADE,LOW_ADX,92.48,99.99
2026-05-08T22:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.52,99.99
2026-05-08T22:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.65,99.99
2026-05-08T22:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.54,99.99
2026-05-08T22:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.55,99.99
2026-05-08T22:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.42,99.99
2026-05-08T22:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.39,99.99
2026-05-08T22:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.34,99.99
2026-05-08T22:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.36,99.99
2026-05-08T22:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.44,99.99
2026-05-08T22:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.28,99.99
2026-05-08T22:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.3,99.99
2026-05-08T23:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.24,99.99
2026-05-08T23:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.1,99.99
2026-05-08T23:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.04,99.99
2026-05-08T23:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.1,99.99
2026-05-08T23:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.97,99.99
2026-05-08T23:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.95,99.99
2026-05-08T23:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.92,99.99
2026-05-08T23:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.76,99.99
2026-05-08T23:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.82,99.99
2026-05-08T23:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.87,99.99
2026-05-08T23:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.88,99.99
2026-05-08T23:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.01,99.99
2026-05-09T00:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.88,99.99
2026-05-09T00:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.92,99.99
2026-05-09T00:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.08,99.99
2026-05-09T00:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.15,99.99
2026-05-09T00:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.28,99.99
2026-05-09T00:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.37,99.99
2026-05-09T00:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.5,99.99
2026-05-09T00:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.46,99.99
2026-05-09T00:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.37,99.99
2026-05-09T00:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.52,99.99
2026-05-09T00:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.51,99.99
2026-05-09T00:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,99.99
2026-05-09T01:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,99.99
2026-05-09T01:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.67,99.99
2026-05-09T01:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.67,99.99
2026-05-09T01:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.57,99.99
2026-05-09T01:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.49,99.99
2026-05-09T01:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.49,99.99
2026-05-09T01:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.64,99.99
2026-05-09T01:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.84,99.99
2026-05-09T01:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.18,99.99
2026-05-09T01:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.1,99.99
2026-05-09T01:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.72,99.99
2026-05-09T01:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.51,99.99
2026-05-09T02:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.49,99.99
2026-05-09T02:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.75,99.99
2026-05-09T02:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,99.99
2026-05-09T02:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.54,99.99
2026-05-09T02:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.44,99.99
2026-05-09T02:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.45,99.99
2026-05-09T02:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.56,99.99
2026-05-09T02:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.52,99.99
2026-05-09T02:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.48,99.99
2026-05-09T02:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.37,99.99
2026-05-09T02:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.46,99.99
2026-05-09T02:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.51,99.99
2026-05-09T03:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.55,99.99
2026-05-09T03:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,99.99
2026-05-09T03:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.56,99.99
2026-05-09T03:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.68,99.99
2026-05-09T03:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.66,99.99
2026-05-09T03:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.67,99.99
2026-05-09T03:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,99.99
2026-05-09T03:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.49,99.99
2026-05-09T03:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.53,99.99
2026-05-09T03:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.61,99.99
2026-05-09T03:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.68,99.99
2026-05-09T03:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.64,99.99
2026-05-09T04:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.77,99.99
2026-05-09T04:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,94.01,99.99
2026-05-09T04:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.94,99.99
2026-05-09T04:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.73,99.99
2026-05-09T04:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.68,99.99
2026-05-09T04:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.65,99.99
2026-05-09T04:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.71,99.99
2026-05-09T04:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.53,99.99
2026-05-09T04:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.44,99.99
2026-05-09T04:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.53,99.99
2026-05-09T04:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.43,99.99
2026-05-09T04:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.24,99.99
2026-05-09T05:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.98,99.99
2026-05-09T05:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.89,99.99
2026-05-09T05:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.12,99.99
2026-05-09T05:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.34,99.99
2026-05-09T05:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.48,99.99
2026-05-09T05:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.5,99.99
2026-05-09T05:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,99.99
2026-05-09T05:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.67,99.99
2026-05-09T05:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.71,99.99
2026-05-09T05:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.67,99.99
2026-05-09T05:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.7,99.99
2026-05-09T05:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.75,99.99
2026-05-09T06:35:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.29,99.99
2026-05-09T06:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.44,99.99
2026-05-09T06:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.56,99.99
2026-05-09T06:50:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.48,99.99
2026-05-09T06:55:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.54,99.99
2026-05-09T07:00:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.59,99.99
2026-05-09T07:05:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.38,99.99
2026-05-09T07:15:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.62,99.99
2026-05-09T07:20:00Z,SOLUSDT,BUY,BULL_RSI,93.8,99.99
2026-05-09T07:25:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.68,99.99
2026-05-09T07:30:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.93,99.99
2026-05-09T07:35:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.84,99.99
2026-05-09T07:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.72,99.99
2026-05-09T08:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.75,99.99
2026-05-09T09:00:00Z,SOLUSDT,SELL,SL_HIT,93.62,99.98
2026-05-09T09:10:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.49,99.98
2026-05-09T09:20:00Z,SOLUSDT,SHORT,BEAR_RSI,93.43,99.98
2026-05-09T10:00:00Z,SOLUSDT,COVER,TP_HIT,93.18,99.99
2026-05-09T10:25:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.36,99.99
2026-05-09T10:30:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.51,99.99
2026-05-09T10:35:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.57,99.99
2026-05-09T10:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.37,99.99
2026-05-09T10:50:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.39,99.99
2026-05-09T10:55:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.38,99.99
2026-05-09T11:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.58,99.99
2026-05-09T11:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.56,99.99
2026-05-09T11:50:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.57,99.99
2026-05-09T12:15:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.52,99.99
2026-05-09T12:20:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.67,99.99
2026-05-09T12:25:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.61,99.99
2026-05-09T12:30:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.46,99.99
2026-05-09T12:40:00Z,SOLUSDT,SHORT,BEAR_RSI,93.36,99.99
2026-05-09T12:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.47,99.99
2026-05-09T12:50:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.43,99.99
