ts,structure,adx,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-08T00:00:00+00:00,RANGE,11.5,NO_TRADE,ADX_TOO_LOW(11.5),88.43,88.55,88.39,88.52,0,0,0,0,100.0
2026-05-08T00:05:00+00:00,RANGE,13.4,NO_TRADE,ADX_TOO_LOW(13.4),88.53,88.63,88.52,88.58,0,0,0,0,100.0
2026-05-08T00:10:00+00:00,RANGE,16.2,NO_TRADE,ADX_TOO_LOW(16.2),88.58,88.65,88.55,88.56,0,0,0,0,100.0
2026-05-08T00:15:00+00:00,RANGE,18.8,NO_TRADE,ADX_TOO_LOW(18.8),88.57,88.58,88.43,88.56,0,0,0,0,100.0
2026-05-08T00:20:00+00:00,RANGE,19.8,NO_TRADE,ADX_TOO_LOW(19.8),88.55,88.6,88.48,88.59,0,0,0,0,100.0
2026-05-08T00:25:00+00:00,BULLISH,20.9,NO_TRADE,NO_BREAKOUT,88.6,88.62,88.38,88.41,0,0,0,0,100.0
2026-05-08T00:30:00+00:00,BULLISH,21.7,NO_TRADE,NO_BREAKOUT,88.42,88.45,88.39,88.4,0,0,0,0,100.0
2026-05-08T00:35:00+00:00,RANGE,22.4,NO_TRADE,RANGE_STRUCTURE,88.41,88.43,88.28,88.3,0,0,0,0,100.0
2026-05-08T00:40:00+00:00,RANGE,21.9,NO_TRADE,RANGE_STRUCTURE,88.29,88.35,88.29,88.3,0,0,0,0,100.0
2026-05-08T00:45:00+00:00,RANGE,21.6,NO_TRADE,RANGE_STRUCTURE,88.3,88.3,88.17,88.25,0,0,0,0,100.0
2026-05-08T00:50:00+00:00,RANGE,21.7,NO_TRADE,RANGE_STRUCTURE,88.25,88.25,88.13,88.18,0,0,0,0,100.0
2026-05-08T00:55:00+00:00,RANGE,21.9,NO_TRADE,RANGE_STRUCTURE,88.17,88.27,88.1,88.27,0,0,0,0,100.0
2026-05-08T01:00:00+00:00,RANGE,21.8,NO_TRADE,RANGE_STRUCTURE,88.27,88.37,88.27,88.3,0,0,0,0,100.0
2026-05-08T01:05:00+00:00,BEARISH,20.6,NO_TRADE,NO_BREAKOUT,88.29,88.3,88.15,88.21,0,0,0,0,100.0
2026-05-08T01:10:00+00:00,BEARISH,20.2,PLACE_SELL_STOP,TRADE_PLACED_RR1.0,88.21,88.21,87.98,88.02,88.10802,88.31684,87.8992,1.0,100.0
2026-05-08T01:15:00+00:00,BEARISH,20.1,NO_TRADE,NO_BREAKOUT,88.01,88.14,87.92,88.14,0,0,0,0,98.0
2026-05-08T01:20:00+00:00,BEARISH,19.9,NO_TRADE,ADX_TOO_LOW(19.9),88.14,88.17,88.06,88.09,0,0,0,0,98.0
2026-05-08T01:25:00+00:00,BEARISH,19.2,NO_TRADE,ADX_TOO_LOW(19.2),88.1,88.21,88.09,88.2,0,0,0,0,98.0
2026-05-08T01:30:00+00:00,BEARISH,19.5,NO_TRADE,ADX_TOO_LOW(19.5),88.21,88.3,88.19,88.26,0,0,0,0,98.0
2026-05-08T01:35:00+00:00,BEARISH,18.9,NO_TRADE,ADX_TOO_LOW(18.9),88.25,88.25,88.14,88.21,0,0,0,0,98.0
2026-05-08T01:40:00+00:00,BEARISH,19.5,NO_TRADE,ADX_TOO_LOW(19.5),88.21,88.28,88.19,88.2,0,0,0,0,98.0
2026-05-08T01:45:00+00:00,BEARISH,19.9,NO_TRADE,ADX_TOO_LOW(19.9),88.2,88.25,88.15,88.16,0,0,0,0,98.0
2026-05-08T01:50:00+00:00,BEARISH,21.1,NO_TRADE,NO_BREAKOUT,88.16,88.17,88.12,88.15,0,0,0,0,98.0
2026-05-08T01:55:00+00:00,BEARISH,22.6,NO_TRADE,NO_BREAKOUT,88.14,88.21,88.13,88.13,0,0,0,0,98.0
2026-05-08T02:00:00+00:00,BEARISH,22.6,PLACE_SELL_STOP,TRADE_PLACED_RR1.0,88.14,88.16,87.83,87.91,87.99791,88.203814,87.792006,1.0,100.71
2026-05-08T02:05:00+00:00,BEARISH,24.1,NO_TRADE,NO_BREAKOUT,87.92,87.95,87.79,87.89,0,0,0,0,101.42
2026-05-08T02:10:00+00:00,BEARISH,25.5,NO_TRADE,NO_BREAKOUT,87.88,87.97,87.87,87.94,0,0,0,0,101.42
2026-05-08T02:15:00+00:00,BEARISH,27.7,NO_TRADE,NO_ZONE,87.94,87.94,87.6,87.66,0,0,0,0,101.42
2026-05-08T02:20:00+00:00,BEARISH,30.0,NO_TRADE,NO_ZONE,87.65,87.88,87.63,87.83,0,0,0,0,101.42
2026-05-08T02:25:00+00:00,BEARISH,31.4,NO_TRADE,NO_BREAKOUT,87.83,87.91,87.81,87.9,0,0,0,0,101.42
2026-05-08T02:30:00+00:00,BEARISH,32.3,NO_TRADE,NO_BREAKOUT,87.91,88.35,87.87,88.23,0,0,0,0,101.42
2026-05-08T02:35:00+00:00,BEARISH,30.1,NO_TRADE,NO_BREAKOUT,88.23,88.3,88.0,88.06,0,0,0,0,101.42
2026-05-08T02:40:00+00:00,RANGE,28.3,NO_TRADE,RANGE_STRUCTURE,88.05,88.14,88.05,88.13,0,0,0,0,101.42
2026-05-08T02:45:00+00:00,RANGE,27.3,NO_TRADE,RANGE_STRUCTURE,88.13,88.24,88.13,88.24,0,0,0,0,101.42
2026-05-08T02:50:00+00:00,RANGE,26.3,NO_TRADE,RANGE_STRUCTURE,88.24,88.28,88.13,88.14,0,0,0,0,101.42
2026-05-08T02:55:00+00:00,RANGE,25.8,NO_TRADE,RANGE_STRUCTURE,88.14,88.15,88.0,88.06,0,0,0,0,101.42
2026-05-08T03:00:00+00:00,BEARISH,24.5,NO_TRADE,NO_BREAKOUT,88.06,88.06,87.7,87.75,0,0,0,0,101.42
2026-05-08T03:05:00+00:00,BEARISH,24.5,NO_TRADE,NO_BREAKOUT,87.75,87.9,87.63,87.9,0,0,0,0,101.42
2026-05-08T03:10:00+00:00,BEARISH,25.2,NO_TRADE,NO_BREAKOUT,87.9,88.02,87.89,87.99,0,0,0,0,101.42
2026-05-08T03:15:00+00:00,RANGE,23.5,NO_TRADE,RANGE_STRUCTURE,88.0,88.28,88.0,88.17,0,0,0,0,101.42
2026-05-08T03:20:00+00:00,RANGE,20.7,NO_TRADE,RANGE_STRUCTURE,88.16,88.22,88.16,88.19,0,0,0,0,101.42
2026-05-08T03:25:00+00:00,RANGE,18.0,NO_TRADE,ADX_TOO_LOW(18.0),88.19,88.22,88.11,88.21,0,0,0,0,101.42
2026-05-08T03:30:00+00:00,RANGE,14.3,NO_TRADE,ADX_TOO_LOW(14.3),88.21,88.37,88.2,88.34,0,0,0,0,101.42
2026-05-08T03:35:00+00:00,RANGE,11.1,NO_TRADE,ADX_TOO_LOW(11.1),88.34,88.34,88.28,88.33,0,0,0,0,101.42
2026-05-08T03:40:00+00:00,RANGE,8.3,NO_TRADE,ADX_TOO_LOW(8.3),88.33,88.35,88.25,88.3,0,0,0,0,101.42
2026-05-08T03:45:00+00:00,RANGE,8.7,NO_TRADE,ADX_TOO_LOW(8.7),88.3,88.32,88.19,88.2,0,0,0,0,101.42
2026-05-08T03:50:00+00:00,RANGE,8.6,NO_TRADE,ADX_TOO_LOW(8.6),88.2,88.3,88.2,88.29,0,0,0,0,101.42
2026-05-08T03:55:00+00:00,RANGE,8.6,NO_TRADE,ADX_TOO_LOW(8.6),88.29,88.29,88.2,88.22,0,0,0,0,101.42
2026-05-08T04:00:00+00:00,RANGE,8.3,NO_TRADE,ADX_TOO_LOW(8.3),88.23,88.33,88.21,88.27,0,0,0,0,101.42
2026-05-08T04:05:00+00:00,RANGE,8.1,NO_TRADE,ADX_TOO_LOW(8.1),88.28,88.29,88.25,88.28,0,0,0,0,101.42
2026-05-08T04:10:00+00:00,RANGE,8.3,NO_TRADE,ADX_TOO_LOW(8.3),88.27,88.33,88.26,88.33,0,0,0,0,101.42
2026-05-08T04:15:00+00:00,RANGE,7.3,NO_TRADE,ADX_TOO_LOW(7.3),88.33,88.36,88.24,88.36,0,0,0,0,101.42
2026-05-08T04:20:00+00:00,RANGE,6.3,NO_TRADE,ADX_TOO_LOW(6.3),88.36,88.37,88.31,88.34,0,0,0,0,101.42
2026-05-08T04:25:00+00:00,RANGE,6.2,NO_TRADE,ADX_TOO_LOW(6.2),88.34,88.34,88.27,88.32,0,0,0,0,101.42
2026-05-08T04:30:00+00:00,RANGE,6.6,NO_TRADE,ADX_TOO_LOW(6.6),88.33,88.33,88.16,88.17,0,0,0,0,101.42
2026-05-08T04:35:00+00:00,RANGE,6.7,NO_TRADE,ADX_TOO_LOW(6.7),88.17,88.23,88.12,88.15,0,0,0,0,101.42
2026-05-08T04:40:00+00:00,RANGE,7.4,NO_TRADE,ADX_TOO_LOW(7.4),88.15,88.16,88.01,88.12,0,0,0,0,101.42
2026-05-08T04:45:00+00:00,RANGE,8.1,NO_TRADE,ADX_TOO_LOW(8.1),88.12,88.18,88.1,88.12,0,0,0,0,101.42
2026-05-08T04:50:00+00:00,RANGE,8.7,NO_TRADE,ADX_TOO_LOW(8.7),88.13,88.24,88.09,88.2,0,0,0,0,101.42
2026-05-08T04:55:00+00:00,RANGE,8.9,NO_TRADE,ADX_TOO_LOW(8.9),88.2,88.2,88.15,88.18,0,0,0,0,101.42
2026-05-08T05:00:00+00:00,RANGE,9.4,NO_TRADE,ADX_TOO_LOW(9.4),88.17,88.2,88.07,88.15,0,0,0,0,101.42
2026-05-08T05:05:00+00:00,RANGE,10.6,NO_TRADE,ADX_TOO_LOW(10.6),88.15,88.21,88.12,88.19,0,0,0,0,101.42
2026-05-08T05:10:00+00:00,RANGE,11.7,NO_TRADE,ADX_TOO_LOW(11.7),88.18,88.3,88.13,88.22,0,0,0,0,101.42
2026-05-08T05:15:00+00:00,RANGE,11.5,NO_TRADE,ADX_TOO_LOW(11.5),88.21,88.36,88.19,88.21,0,0,0,0,101.42
2026-05-08T05:20:00+00:00,RANGE,11.4,NO_TRADE,ADX_TOO_LOW(11.4),88.22,88.24,88.16,88.24,0,0,0,0,101.42
2026-05-08T05:25:00+00:00,RANGE,10.7,NO_TRADE,ADX_TOO_LOW(10.7),88.24,88.3,88.22,88.28,0,0,0,0,101.42
2026-05-08T05:30:00+00:00,RANGE,10.4,NO_TRADE,ADX_TOO_LOW(10.4),88.28,88.41,88.27,88.35,0,0,0,0,101.42
2026-05-08T05:35:00+00:00,RANGE,10.8,NO_TRADE,ADX_TOO_LOW(10.8),88.35,88.36,88.29,88.34,0,0,0,0,101.42
2026-05-08T05:40:00+00:00,RANGE,11.6,NO_TRADE,ADX_TOO_LOW(11.6),88.33,88.39,88.33,88.37,0,0,0,0,101.42
2026-05-08T05:45:00+00:00,RANGE,12.8,NO_TRADE,ADX_TOO_LOW(12.8),88.38,88.42,88.18,88.26,0,0,0,0,101.42
2026-05-08T05:50:00+00:00,RANGE,12.2,NO_TRADE,ADX_TOO_LOW(12.2),88.26,88.28,88.18,88.19,0,0,0,0,101.42
2026-05-08T05:55:00+00:00,RANGE,10.8,NO_TRADE,ADX_TOO_LOW(10.8),88.19,88.2,88.05,88.05,0,0,0,0,101.42
2026-05-08T06:00:00+00:00,RANGE,10.6,NO_TRADE,ADX_TOO_LOW(10.6),88.05,88.05,87.84,88.03,0,0,0,0,101.42
2026-05-08T06:05:00+00:00,RANGE,12.2,NO_TRADE,ADX_TOO_LOW(12.2),88.03,88.03,87.87,87.94,0,0,0,0,101.42
2026-05-08T06:10:00+00:00,RANGE,13.8,NO_TRADE,ADX_TOO_LOW(13.8),87.94,88.15,87.91,88.1,0,0,0,0,101.42
2026-05-08T06:15:00+00:00,RANGE,13.6,NO_TRADE,ADX_TOO_LOW(13.6),88.1,88.24,88.09,88.19,0,0,0,0,101.42
2026-05-08T06:20:00+00:00,RANGE,12.8,NO_TRADE,ADX_TOO_LOW(12.8),88.19,88.24,88.15,88.15,0,0,0,0,101.42
2026-05-08T06:25:00+00:00,RANGE,12.9,NO_TRADE,ADX_TOO_LOW(12.9),88.16,88.29,88.04,88.05,0,0,0,0,101.42
2026-05-08T06:30:00+00:00,RANGE,13.8,NO_TRADE,ADX_TOO_LOW(13.8),88.05,88.08,87.89,87.91,0,0,0,0,101.42
2026-05-08T06:35:00+00:00,RANGE,15.8,NO_TRADE,ADX_TOO_LOW(15.8),87.92,88.04,87.83,88.04,0,0,0,0,101.42
2026-05-08T06:40:00+00:00,RANGE,17.6,NO_TRADE,ADX_TOO_LOW(17.6),88.04,88.13,87.99,88.03,0,0,0,0,101.42
2026-05-08T06:45:00+00:00,RANGE,17.7,NO_TRADE,ADX_TOO_LOW(17.7),88.04,88.07,87.92,87.95,0,0,0,0,101.42
2026-05-08T06:50:00+00:00,RANGE,18.1,NO_TRADE,ADX_TOO_LOW(18.1),87.96,88.04,87.96,88.03,0,0,0,0,101.42
2026-05-08T06:55:00+00:00,RANGE,18.4,NO_TRADE,ADX_TOO_LOW(18.4),88.02,88.05,87.95,88.05,0,0,0,0,101.42
2026-05-08T07:00:00+00:00,BEARISH,20.2,NO_TRADE,NO_BREAKOUT,88.05,88.05,87.91,87.94,0,0,0,0,101.42
2026-05-08T07:05:00+00:00,BEARISH,22.2,NO_TRADE,NO_BREAKOUT,87.94,87.95,87.76,87.88,0,0,0,0,101.42
2026-05-08T07:10:00+00:00,BEARISH,24.1,PLACE_SELL_STOP,TRADE_PLACED_RR1.0,87.87,87.91,87.76,87.78,87.825,88.045559,87.604441,1.0,101.42
2026-05-08T07:15:00+00:00,BEARISH,24.7,NO_TRADE,NO_BREAKOUT,87.77,87.87,87.77,87.81,0,0,0,0,99.39
2026-05-08T07:20:00+00:00,BEARISH,25.3,NO_TRADE,NO_BREAKOUT,87.81,87.88,87.65,87.75,0,0,0,0,99.39
2026-05-08T07:25:00+00:00,BEARISH,27.6,NO_TRADE,NO_ZONE,87.74,87.82,87.7,87.81,0,0,0,0,99.39
2026-05-08T07:30:00+00:00,BEARISH,30.7,NO_TRADE,NO_BREAKOUT,87.81,87.93,87.8,87.88,0,0,0,0,99.39
2026-05-08T07:35:00+00:00,BEARISH,32.4,NO_TRADE,NO_BREAKOUT,87.87,88.02,87.86,87.96,0,0,0,0,99.39
2026-05-08T07:40:00+00:00,BEARISH,32.4,NO_TRADE,NO_BREAKOUT,87.96,88.1,87.96,88.05,0,0,0,0,100.65
2026-05-08T07:45:00+00:00,BEARISH,30.9,NO_TRADE,NO_BREAKOUT,88.05,88.23,88.04,88.19,0,0,0,0,100.65
2026-05-08T07:50:00+00:00,BEARISH,29.2,NO_TRADE,NO_BREAKOUT,88.19,88.21,88.06,88.18,0,0,0,0,100.65
2026-05-08T07:55:00+00:00,BEARISH,28.2,NO_TRADE,NO_BREAKOUT,88.17,88.23,88.14,88.22,0,0,0,0,100.65
2026-05-08T08:00:00+00:00,BEARISH,26.9,NO_TRADE,NO_BREAKOUT,88.23,88.27,88.19,88.27,0,0,0,0,100.65
2026-05-08T08:05:00+00:00,BEARISH,26.0,NO_TRADE,NO_BREAKOUT,88.27,88.36,88.16,88.22,0,0,0,0,100.65
2026-05-08T08:10:00+00:00,BEARISH,25.8,NO_TRADE,NO_BREAKOUT,88.22,88.3,88.19,88.22,0,0,0,0,100.65
2026-05-08T08:15:00+00:00,RANGE,25.2,NO_TRADE,RANGE_STRUCTURE,88.22,88.26,88.16,88.16,0,0,0,0,100.65
2026-05-08T08:20:00+00:00,RANGE,23.6,NO_TRADE,RANGE_STRUCTURE,88.16,88.2,88.05,88.05,0,0,0,0,100.65
2026-05-08T08:25:00+00:00,RANGE,20.9,NO_TRADE,RANGE_STRUCTURE,88.05,88.28,88.01,88.2,0,0,0,0,100.65
2026-05-08T08:30:00+00:00,RANGE,18.8,NO_TRADE,ADX_TOO_LOW(18.8),88.21,88.29,88.19,88.29,0,0,0,0,100.65
