entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-07T01:55:00+00:00,2026-05-07T02:00:00+00:00,SOLUSDT,5m,UP,0.872557,0.534,0.3435,88.31,88.2,LOSS,-0.872557,92.048389
2026-05-07T02:30:00+00:00,2026-05-07T02:35:00+00:00,SOLUSDT,5m,UP,2.488655,0.5738,0.2912,88.06,87.96,LOSS,-2.488655,89.559734
2026-05-07T14:45:00+00:00,2026-05-07T14:50:00+00:00,SOLUSDT,5m,UP,1.631183,0.5539,0.484,88.1,88.24,WIN,1.549623,91.109358
2026-05-07T14:50:00+00:00,2026-05-07T14:55:00+00:00,SOLUSDT,5m,UP,3.715512,0.6048,0.437,88.24,88.15,LOSS,-3.715512,87.393845
2026-05-07T15:00:00+00:00,2026-05-07T15:05:00+00:00,SOLUSDT,5m,UP,1.150011,0.5425,0.3537,88.27,88.48,WIN,1.09251,88.486356
2026-05-07T15:05:00+00:00,2026-05-07T15:10:00+00:00,SOLUSDT,5m,UP,5.483837,0.6526,0.2686,88.48,88.36,LOSS,-5.483837,83.002519
2026-05-07T15:30:00+00:00,2026-05-07T15:35:00+00:00,SOLUSDT,5m,UP,5.57087,0.6642,0.2892,88.33,88.37,WIN,5.292327,88.294846
2026-05-07T15:35:00+00:00,2026-05-07T15:40:00+00:00,SOLUSDT,5m,UP,3.373681,0.599,0.1785,88.37,88.42,WIN,3.204997,91.499843
2026-05-07T15:40:00+00:00,2026-05-07T15:45:00+00:00,SOLUSDT,5m,UP,1.086394,0.5396,0.0623,88.42,88.52,WIN,1.032074,92.531917
2026-05-07T15:55:00+00:00,2026-05-07T16:00:00+00:00,SOLUSDT,5m,DOWN,3.305832,0.5934,0.186,88.32,88.33,LOSS,-3.305832,89.226085
2026-05-07T16:00:00+00:00,2026-05-07T16:05:00+00:00,SOLUSDT,5m,DOWN,0.723137,0.5311,0.1657,88.33,88.32,WIN,0.68698,89.913065
2026-05-07T16:30:00+00:00,2026-05-07T16:35:00+00:00,SOLUSDT,5m,DOWN,0.613097,0.5282,0.3076,88.55,88.46,WIN,0.582442,90.495508
2026-05-07T16:35:00+00:00,2026-05-07T16:40:00+00:00,SOLUSDT,5m,DOWN,3.229066,0.5933,0.2404,88.46,88.52,LOSS,-3.229066,87.266441
2026-05-07T16:55:00+00:00,2026-05-07T17:00:00+00:00,SOLUSDT,5m,DOWN,3.771597,0.6103,0.2132,88.43,88.47,LOSS,-3.771597,83.494844
2026-05-07T17:00:00+00:00,2026-05-07T17:05:00+00:00,SOLUSDT,5m,DOWN,0.258373,0.5198,0.1816,88.47,88.47,WIN,0.245455,83.740299
2026-05-07T17:30:00+00:00,2026-05-07T17:35:00+00:00,SOLUSDT,5m,UP,1.413808,0.5509,0.0964,88.4,88.48,WIN,1.343117,85.083416
2026-05-07T17:45:00+00:00,2026-05-07T17:50:00+00:00,SOLUSDT,5m,DOWN,0.689563,0.5311,0.0402,88.43,88.52,LOSS,-0.689563,84.393854
2026-05-07T18:10:00+00:00,2026-05-07T18:15:00+00:00,SOLUSDT,5m,DOWN,0.785001,0.5338,0.4005,88.82,88.8,WIN,0.745751,85.139605
2026-05-07T18:15:00+00:00,2026-05-07T18:20:00+00:00,SOLUSDT,5m,DOWN,0.153993,0.5169,0.3569,88.8,88.88,LOSS,-0.153993,84.985612
2026-05-07T18:40:00+00:00,2026-05-07T18:45:00+00:00,SOLUSDT,5m,DOWN,6.743936,0.6918,0.2614,88.62,88.44,WIN,6.406739,91.392351
2026-05-07T18:45:00+00:00,2026-05-07T18:50:00+00:00,SOLUSDT,5m,DOWN,7.311388,0.6979,0.0397,88.44,88.37,WIN,6.945819,98.33817
