ts,structure,adx,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-08T02:40:00+00:00,RANGE,26.6,NO_TRADE,RANGE_STRUCTURE,88.05,88.14,88.05,88.13,0,0,0,0,100.0
2026-05-08T02:45:00+00:00,RANGE,25.8,NO_TRADE,RANGE_STRUCTURE,88.13,88.24,88.13,88.24,0,0,0,0,100.0
2026-05-08T02:50:00+00:00,RANGE,25.0,NO_TRADE,RANGE_STRUCTURE,88.24,88.28,88.13,88.14,0,0,0,0,100.0
2026-05-08T02:55:00+00:00,RANGE,24.8,NO_TRADE,RANGE_STRUCTURE,88.14,88.15,88.0,88.06,0,0,0,0,100.0
2026-05-08T03:00:00+00:00,BEARISH,23.7,NO_TRADE,NO_BREAKOUT,88.06,88.06,87.7,87.75,0,0,0,0,100.0
2026-05-08T03:05:00+00:00,BEARISH,23.8,NO_TRADE,NO_BREAKOUT,87.75,87.9,87.63,87.9,0,0,0,0,100.0
2026-05-08T03:10:00+00:00,BEARISH,24.6,NO_TRADE,NO_BREAKOUT,87.9,88.02,87.89,87.99,0,0,0,0,100.0
2026-05-08T03:15:00+00:00,RANGE,23.0,NO_TRADE,RANGE_STRUCTURE,88.0,88.28,88.0,88.17,0,0,0,0,100.0
2026-05-08T03:20:00+00:00,RANGE,20.3,NO_TRADE,RANGE_STRUCTURE,88.16,88.22,88.16,88.19,0,0,0,0,100.0
2026-05-08T03:25:00+00:00,RANGE,17.8,NO_TRADE,ADX_TOO_LOW(17.8),88.19,88.22,88.11,88.21,0,0,0,0,100.0
2026-05-08T03:30:00+00:00,RANGE,14.0,NO_TRADE,ADX_TOO_LOW(14.0),88.21,88.37,88.2,88.34,0,0,0,0,100.0
2026-05-08T03:35:00+00:00,RANGE,10.9,NO_TRADE,ADX_TOO_LOW(10.9),88.34,88.34,88.28,88.33,0,0,0,0,100.0
2026-05-08T03:40:00+00:00,RANGE,8.2,NO_TRADE,ADX_TOO_LOW(8.2),88.33,88.35,88.25,88.3,0,0,0,0,100.0
2026-05-08T03:45:00+00:00,RANGE,8.6,NO_TRADE,ADX_TOO_LOW(8.6),88.3,88.32,88.19,88.2,0,0,0,0,100.0
2026-05-08T03:50:00+00:00,RANGE,8.7,NO_TRADE,ADX_TOO_LOW(8.7),88.2,88.3,88.2,88.29,0,0,0,0,100.0
2026-05-08T03:55:00+00:00,RANGE,8.7,NO_TRADE,ADX_TOO_LOW(8.7),88.29,88.29,88.2,88.22,0,0,0,0,100.0
2026-05-08T04:00:00+00:00,RANGE,8.4,NO_TRADE,ADX_TOO_LOW(8.4),88.23,88.33,88.21,88.27,0,0,0,0,100.0
2026-05-08T04:05:00+00:00,RANGE,8.2,NO_TRADE,ADX_TOO_LOW(8.2),88.28,88.29,88.25,88.28,0,0,0,0,100.0
2026-05-08T04:10:00+00:00,RANGE,8.5,NO_TRADE,ADX_TOO_LOW(8.5),88.27,88.33,88.26,88.33,0,0,0,0,100.0
2026-05-08T04:15:00+00:00,RANGE,7.6,NO_TRADE,ADX_TOO_LOW(7.6),88.33,88.36,88.24,88.36,0,0,0,0,100.0
2026-05-08T04:20:00+00:00,RANGE,6.7,NO_TRADE,ADX_TOO_LOW(6.7),88.36,88.37,88.31,88.34,0,0,0,0,100.0
2026-05-08T04:25:00+00:00,RANGE,6.5,NO_TRADE,ADX_TOO_LOW(6.5),88.34,88.34,88.27,88.32,0,0,0,0,100.0
2026-05-08T04:30:00+00:00,RANGE,6.9,NO_TRADE,ADX_TOO_LOW(6.9),88.33,88.33,88.16,88.17,0,0,0,0,100.0
2026-05-08T04:35:00+00:00,RANGE,7.0,NO_TRADE,ADX_TOO_LOW(7.0),88.17,88.23,88.12,88.15,0,0,0,0,100.0
2026-05-08T04:40:00+00:00,RANGE,7.7,NO_TRADE,ADX_TOO_LOW(7.7),88.15,88.16,88.01,88.12,0,0,0,0,100.0
2026-05-08T04:45:00+00:00,RANGE,8.4,NO_TRADE,ADX_TOO_LOW(8.4),88.12,88.18,88.1,88.12,0,0,0,0,100.0
2026-05-08T04:50:00+00:00,RANGE,9.0,NO_TRADE,ADX_TOO_LOW(9.0),88.13,88.24,88.09,88.2,0,0,0,0,100.0
2026-05-08T04:55:00+00:00,RANGE,9.1,NO_TRADE,ADX_TOO_LOW(9.1),88.2,88.2,88.15,88.18,0,0,0,0,100.0
2026-05-08T05:00:00+00:00,RANGE,9.6,NO_TRADE,ADX_TOO_LOW(9.6),88.17,88.2,88.07,88.15,0,0,0,0,100.0
2026-05-08T05:05:00+00:00,RANGE,10.7,NO_TRADE,ADX_TOO_LOW(10.7),88.15,88.21,88.12,88.19,0,0,0,0,100.0
2026-05-08T05:10:00+00:00,RANGE,11.7,NO_TRADE,ADX_TOO_LOW(11.7),88.18,88.3,88.13,88.22,0,0,0,0,100.0
2026-05-08T05:15:00+00:00,RANGE,11.6,NO_TRADE,ADX_TOO_LOW(11.6),88.21,88.36,88.19,88.21,0,0,0,0,100.0
2026-05-08T05:20:00+00:00,RANGE,11.4,NO_TRADE,ADX_TOO_LOW(11.4),88.22,88.24,88.16,88.24,0,0,0,0,100.0
2026-05-08T05:25:00+00:00,RANGE,10.7,NO_TRADE,ADX_TOO_LOW(10.7),88.24,88.3,88.22,88.28,0,0,0,0,100.0
2026-05-08T05:30:00+00:00,RANGE,10.3,NO_TRADE,ADX_TOO_LOW(10.3),88.28,88.41,88.27,88.35,0,0,0,0,100.0
2026-05-08T05:35:00+00:00,RANGE,10.7,NO_TRADE,ADX_TOO_LOW(10.7),88.35,88.36,88.29,88.34,0,0,0,0,100.0
2026-05-08T05:40:00+00:00,RANGE,11.5,NO_TRADE,ADX_TOO_LOW(11.5),88.33,88.39,88.33,88.37,0,0,0,0,100.0
2026-05-08T05:45:00+00:00,RANGE,12.8,NO_TRADE,ADX_TOO_LOW(12.8),88.38,88.42,88.18,88.26,0,0,0,0,100.0
2026-05-08T05:50:00+00:00,RANGE,12.2,NO_TRADE,ADX_TOO_LOW(12.2),88.26,88.28,88.18,88.19,0,0,0,0,100.0
2026-05-08T05:55:00+00:00,RANGE,10.8,NO_TRADE,ADX_TOO_LOW(10.8),88.19,88.2,88.05,88.05,0,0,0,0,100.0
2026-05-08T06:00:00+00:00,RANGE,10.6,NO_TRADE,ADX_TOO_LOW(10.6),88.05,88.05,87.84,88.03,0,0,0,0,100.0
2026-05-08T06:05:00+00:00,RANGE,12.2,NO_TRADE,ADX_TOO_LOW(12.2),88.03,88.03,87.87,87.94,0,0,0,0,100.0
2026-05-08T06:10:00+00:00,RANGE,13.8,NO_TRADE,ADX_TOO_LOW(13.8),87.94,88.15,87.91,88.1,0,0,0,0,100.0
2026-05-08T06:15:00+00:00,RANGE,13.6,NO_TRADE,ADX_TOO_LOW(13.6),88.1,88.24,88.09,88.19,0,0,0,0,100.0
2026-05-08T06:20:00+00:00,RANGE,12.8,NO_TRADE,ADX_TOO_LOW(12.8),88.19,88.24,88.15,88.15,0,0,0,0,100.0
2026-05-08T06:25:00+00:00,RANGE,13.0,NO_TRADE,ADX_TOO_LOW(13.0),88.16,88.29,88.04,88.05,0,0,0,0,100.0
2026-05-08T06:30:00+00:00,RANGE,13.8,NO_TRADE,ADX_TOO_LOW(13.8),88.05,88.08,87.89,87.91,0,0,0,0,100.0
2026-05-08T06:35:00+00:00,RANGE,15.8,NO_TRADE,ADX_TOO_LOW(15.8),87.92,88.04,87.83,88.04,0,0,0,0,100.0
2026-05-08T06:40:00+00:00,RANGE,17.6,NO_TRADE,ADX_TOO_LOW(17.6),88.04,88.13,87.99,88.03,0,0,0,0,100.0
2026-05-08T06:45:00+00:00,RANGE,17.7,NO_TRADE,ADX_TOO_LOW(17.7),88.04,88.07,87.92,87.95,0,0,0,0,100.0
2026-05-08T06:50:00+00:00,RANGE,18.1,NO_TRADE,ADX_TOO_LOW(18.1),87.96,88.04,87.96,88.03,0,0,0,0,100.0
2026-05-08T06:55:00+00:00,RANGE,18.4,NO_TRADE,ADX_TOO_LOW(18.4),88.02,88.05,87.95,88.05,0,0,0,0,100.0
2026-05-08T07:00:00+00:00,BEARISH,20.1,NO_TRADE,NO_BREAKOUT,88.05,88.05,87.91,87.94,0,0,0,0,100.0
2026-05-08T07:05:00+00:00,BEARISH,22.2,NO_TRADE,NO_BREAKOUT,87.94,87.95,87.76,87.88,0,0,0,0,100.0
2026-05-08T07:10:00+00:00,BEARISH,24.0,PLACE_SELL_STOP,TRADE_PLACED_RR1.0,87.87,87.91,87.76,87.78,87.825,88.045525,87.604475,1.0,100.0
2026-05-08T07:15:00+00:00,BEARISH,24.6,NO_TRADE,NO_BREAKOUT,87.77,87.87,87.77,87.81,0,0,0,0,98.0
2026-05-08T07:20:00+00:00,BEARISH,25.3,NO_TRADE,NO_BREAKOUT,87.81,87.88,87.65,87.75,0,0,0,0,98.0
2026-05-08T07:25:00+00:00,BEARISH,27.6,NO_TRADE,NO_ZONE,87.74,87.82,87.7,87.81,0,0,0,0,98.0
2026-05-08T07:30:00+00:00,BEARISH,30.6,NO_TRADE,NO_BREAKOUT,87.81,87.93,87.8,87.88,0,0,0,0,98.0
2026-05-08T07:35:00+00:00,BEARISH,32.4,NO_TRADE,NO_BREAKOUT,87.87,88.02,87.86,87.96,0,0,0,0,98.0
2026-05-08T07:40:00+00:00,BEARISH,32.4,NO_TRADE,NO_BREAKOUT,87.96,88.1,87.96,88.05,0,0,0,0,99.25
2026-05-08T07:45:00+00:00,BEARISH,30.9,NO_TRADE,NO_BREAKOUT,88.05,88.23,88.04,88.19,0,0,0,0,99.25
2026-05-08T07:50:00+00:00,BEARISH,29.1,NO_TRADE,NO_BREAKOUT,88.19,88.21,88.06,88.18,0,0,0,0,99.25
2026-05-08T07:55:00+00:00,BEARISH,28.1,NO_TRADE,NO_BREAKOUT,88.17,88.23,88.14,88.22,0,0,0,0,99.25
2026-05-08T08:00:00+00:00,BEARISH,26.9,NO_TRADE,NO_BREAKOUT,88.23,88.27,88.19,88.27,0,0,0,0,99.25
2026-05-08T08:05:00+00:00,BEARISH,26.0,NO_TRADE,NO_BREAKOUT,88.27,88.36,88.16,88.22,0,0,0,0,99.25
2026-05-08T08:10:00+00:00,BEARISH,25.8,NO_TRADE,NO_BREAKOUT,88.22,88.3,88.19,88.22,0,0,0,0,99.25
2026-05-08T08:15:00+00:00,RANGE,25.2,NO_TRADE,RANGE_STRUCTURE,88.22,88.26,88.16,88.16,0,0,0,0,99.25
2026-05-08T08:20:00+00:00,RANGE,23.6,NO_TRADE,RANGE_STRUCTURE,88.16,88.2,88.05,88.05,0,0,0,0,99.25
2026-05-08T08:25:00+00:00,RANGE,20.9,NO_TRADE,RANGE_STRUCTURE,88.05,88.28,88.01,88.2,0,0,0,0,99.25
2026-05-08T08:30:00+00:00,RANGE,18.8,NO_TRADE,ADX_TOO_LOW(18.8),88.21,88.29,88.19,88.29,0,0,0,0,99.25
2026-05-08T08:35:00+00:00,RANGE,16.3,NO_TRADE,ADX_TOO_LOW(16.3),88.29,88.46,88.29,88.46,0,0,0,0,99.25
2026-05-08T08:40:00+00:00,RANGE,14.8,NO_TRADE,ADX_TOO_LOW(14.8),88.46,88.52,88.38,88.48,0,0,0,0,99.25
2026-05-08T08:45:00+00:00,RANGE,15.1,NO_TRADE,ADX_TOO_LOW(15.1),88.48,88.63,88.46,88.52,0,0,0,0,99.25
2026-05-08T08:50:00+00:00,RANGE,16.8,NO_TRADE,ADX_TOO_LOW(16.8),88.52,88.54,88.46,88.51,0,0,0,0,99.25
2026-05-08T08:55:00+00:00,RANGE,19.2,NO_TRADE,ADX_TOO_LOW(19.2),88.52,88.52,88.35,88.38,0,0,0,0,99.25
2026-05-08T09:00:00+00:00,BULLISH,20.4,NO_TRADE,NO_BREAKOUT,88.38,88.39,88.23,88.3,0,0,0,0,99.25
2026-05-08T09:05:00+00:00,BULLISH,20.6,NO_TRADE,NO_BREAKOUT,88.29,88.48,88.28,88.47,0,0,0,0,99.25
2026-05-08T09:10:00+00:00,BULLISH,21.2,NO_TRADE,NO_BREAKOUT,88.48,88.56,88.45,88.55,0,0,0,0,99.25
2026-05-08T09:15:00+00:00,BULLISH,21.9,NO_TRADE,NO_BREAKOUT,88.56,88.6,88.53,88.57,0,0,0,0,99.25
2026-05-08T09:20:00+00:00,BULLISH,22.3,NO_TRADE,NO_ZONE,88.57,88.69,88.56,88.64,0,0,0,0,99.25
2026-05-08T09:25:00+00:00,BULLISH,23.1,NO_TRADE,NO_BREAKOUT,88.64,88.72,88.55,88.56,0,0,0,0,99.25
2026-05-08T09:30:00+00:00,BULLISH,24.4,NO_TRADE,NO_BREAKOUT,88.57,88.62,88.52,88.59,0,0,0,0,99.25
2026-05-08T09:35:00+00:00,BULLISH,26.4,NO_TRADE,NO_BREAKOUT,88.58,88.61,88.5,88.53,0,0,0,0,99.25
2026-05-08T09:40:00+00:00,BULLISH,27.6,NO_TRADE,NO_BREAKOUT,88.53,88.53,88.46,88.47,0,0,0,0,99.25
2026-05-08T09:45:00+00:00,BULLISH,28.3,NO_TRADE,NO_BREAKOUT,88.47,88.48,88.32,88.39,0,0,0,0,99.25
2026-05-08T09:50:00+00:00,BULLISH,26.6,NO_TRADE,NO_BREAKOUT,88.39,88.39,88.32,88.38,0,0,0,0,99.25
2026-05-08T09:55:00+00:00,BULLISH,24.5,NO_TRADE,NO_BREAKOUT,88.39,88.45,88.34,88.44,0,0,0,0,99.25
2026-05-08T10:00:00+00:00,BULLISH,22.3,NO_TRADE,NO_BREAKOUT,88.44,88.61,88.43,88.58,0,0,0,0,99.25
2026-05-08T10:05:00+00:00,BULLISH,21.2,NO_TRADE,NO_BREAKOUT,88.58,88.58,88.28,88.33,0,0,0,0,99.25
2026-05-08T10:10:00+00:00,BULLISH,20.0,NO_TRADE,ADX_TOO_LOW(20.0),88.34,88.45,88.34,88.41,0,0,0,0,99.25
2026-05-08T10:15:00+00:00,BULLISH,19.8,NO_TRADE,ADX_TOO_LOW(19.8),88.42,88.47,88.36,88.45,0,0,0,0,99.25
2026-05-08T10:20:00+00:00,BULLISH,19.3,NO_TRADE,ADX_TOO_LOW(19.3),88.45,88.49,88.36,88.48,0,0,0,0,99.25
2026-05-08T10:25:00+00:00,BULLISH,18.4,NO_TRADE,ADX_TOO_LOW(18.4),88.48,88.52,88.42,88.46,0,0,0,0,99.25
2026-05-08T10:30:00+00:00,BULLISH,17.5,NO_TRADE,ADX_TOO_LOW(17.5),88.46,88.61,88.45,88.59,0,0,0,0,99.25
2026-05-08T10:35:00+00:00,BULLISH,16.8,NO_TRADE,ADX_TOO_LOW(16.8),88.59,88.7,88.58,88.64,0,0,0,0,99.25
2026-05-08T10:40:00+00:00,BULLISH,16.5,NO_TRADE,ADX_TOO_LOW(16.5),88.63,88.71,88.59,88.67,0,0,0,0,99.25
2026-05-08T10:45:00+00:00,BULLISH,16.5,NO_TRADE,ADX_TOO_LOW(16.5),88.66,88.7,88.63,88.68,0,0,0,0,99.25
2026-05-08T10:50:00+00:00,BULLISH,16.8,NO_TRADE,ADX_TOO_LOW(16.8),88.68,88.73,88.68,88.71,0,0,0,0,99.25
2026-05-08T10:55:00+00:00,BULLISH,17.7,NO_TRADE,ADX_TOO_LOW(17.7),88.71,89.1,88.6,88.63,0,0,0,0,99.25
2026-05-08T11:00:00+00:00,RANGE,21.5,NO_TRADE,RANGE_STRUCTURE,88.64,88.74,88.58,88.65,0,0,0,0,99.25
2026-05-08T11:05:00+00:00,BULLISH,25.0,NO_TRADE,NO_BREAKOUT,88.66,88.68,88.57,88.58,0,0,0,0,99.25
2026-05-08T11:10:00+00:00,BULLISH,28.0,NO_TRADE,NO_BREAKOUT,88.58,88.59,88.47,88.59,0,0,0,0,99.25
2026-05-08T11:15:00+00:00,BULLISH,28.8,NO_TRADE,NO_BREAKOUT,88.6,88.65,88.56,88.65,0,0,0,0,99.25
2026-05-08T11:20:00+00:00,BULLISH,31.2,NO_TRADE,NO_BREAKOUT,88.65,88.73,88.57,88.68,0,0,0,0,99.25
2026-05-08T11:25:00+00:00,BULLISH,34.0,NO_TRADE,NO_BREAKOUT,88.67,88.7,88.64,88.66,0,0,0,0,99.25
2026-05-08T11:30:00+00:00,RANGE,36.6,NO_TRADE,RANGE_STRUCTURE,88.66,88.69,88.6,88.66,0,0,0,0,99.25
2026-05-08T11:35:00+00:00,RANGE,38.5,NO_TRADE,RANGE_STRUCTURE,88.66,88.7,88.58,88.61,0,0,0,0,99.25
2026-05-08T11:40:00+00:00,RANGE,40.0,NO_TRADE,RANGE_STRUCTURE,88.62,88.64,88.5,88.52,0,0,0,0,99.25
2026-05-08T11:45:00+00:00,RANGE,40.0,NO_TRADE,RANGE_STRUCTURE,88.53,88.66,88.53,88.64,0,0,0,0,99.25
2026-05-08T11:50:00+00:00,RANGE,39.6,NO_TRADE,RANGE_STRUCTURE,88.64,88.7,88.62,88.68,0,0,0,0,99.25
2026-05-08T11:55:00+00:00,RANGE,39.4,NO_TRADE,RANGE_STRUCTURE,88.67,88.68,88.63,88.64,0,0,0,0,99.25
2026-05-08T12:00:00+00:00,RANGE,39.2,NO_TRADE,RANGE_STRUCTURE,88.64,88.72,88.59,88.6,0,0,0,0,99.25
2026-05-08T12:05:00+00:00,RANGE,38.8,NO_TRADE,RANGE_STRUCTURE,88.59,88.67,88.58,88.58,0,0,0,0,99.25
2026-05-08T12:10:00+00:00,RANGE,36.6,NO_TRADE,RANGE_STRUCTURE,88.58,88.62,88.51,88.62,0,0,0,0,99.25
2026-05-08T12:15:00+00:00,RANGE,33.7,NO_TRADE,RANGE_STRUCTURE,88.61,88.65,88.59,88.62,0,0,0,0,99.25
2026-05-08T12:20:00+00:00,RANGE,31.2,NO_TRADE,RANGE_STRUCTURE,88.61,88.62,88.52,88.57,0,0,0,0,99.25
2026-05-08T12:25:00+00:00,RANGE,29.0,NO_TRADE,RANGE_STRUCTURE,88.57,88.76,88.52,88.71,0,0,0,0,99.25
2026-05-08T12:30:00+00:00,RANGE,27.7,NO_TRADE,RANGE_STRUCTURE,88.72,88.87,88.48,88.66,0,0,0,0,99.25
2026-05-08T12:35:00+00:00,RANGE,26.8,NO_TRADE,RANGE_STRUCTURE,88.66,88.69,88.59,88.61,0,0,0,0,99.25
2026-05-08T12:40:00+00:00,RANGE,25.9,NO_TRADE,RANGE_STRUCTURE,88.62,88.75,88.61,88.73,0,0,0,0,99.25
2026-05-08T12:45:00+00:00,RANGE,25.8,NO_TRADE,RANGE_STRUCTURE,88.73,88.74,88.57,88.57,0,0,0,0,99.25
2026-05-08T12:50:00+00:00,RANGE,25.5,NO_TRADE,RANGE_STRUCTURE,88.57,88.59,88.41,88.55,0,0,0,0,99.25
2026-05-08T12:55:00+00:00,RANGE,24.3,NO_TRADE,RANGE_STRUCTURE,88.55,88.62,88.37,88.46,0,0,0,0,99.25
2026-05-08T13:00:00+00:00,RANGE,22.6,NO_TRADE,RANGE_STRUCTURE,88.47,88.56,88.42,88.51,0,0,0,0,99.25
2026-05-08T13:05:00+00:00,RANGE,20.7,NO_TRADE,RANGE_STRUCTURE,88.5,88.55,88.29,88.41,0,0,0,0,99.25
2026-05-08T13:10:00+00:00,RANGE,19.6,NO_TRADE,ADX_TOO_LOW(19.6),88.4,88.48,88.17,88.28,0,0,0,0,99.25
2026-05-08T13:15:00+00:00,RANGE,19.3,NO_TRADE,ADX_TOO_LOW(19.3),88.29,88.44,88.29,88.39,0,0,0,0,99.25
2026-05-08T13:20:00+00:00,RANGE,19.2,NO_TRADE,ADX_TOO_LOW(19.2),88.38,88.5,88.38,88.5,0,0,0,0,99.25
2026-05-08T13:25:00+00:00,RANGE,19.4,NO_TRADE,ADX_TOO_LOW(19.4),88.5,88.5,88.28,88.29,0,0,0,0,99.25
2026-05-08T13:30:00+00:00,RANGE,19.9,NO_TRADE,ADX_TOO_LOW(19.9),88.3,88.51,88.27,88.5,0,0,0,0,99.25
2026-05-08T13:35:00+00:00,RANGE,21.4,NO_TRADE,RANGE_STRUCTURE,88.5,88.53,88.13,88.14,0,0,0,0,99.25
2026-05-08T13:40:00+00:00,RANGE,22.4,NO_TRADE,RANGE_STRUCTURE,88.14,88.16,88.01,88.11,0,0,0,0,99.25
2026-05-08T13:45:00+00:00,BEARISH,23.3,NO_TRADE,NO_BREAKOUT,88.11,88.39,88.11,88.29,0,0,0,0,99.25
2026-05-08T13:50:00+00:00,BEARISH,22.0,NO_TRADE,NO_BREAKOUT,88.3,88.42,88.27,88.28,0,0,0,0,99.25
2026-05-08T13:55:00+00:00,BEARISH,20.1,NO_TRADE,NO_BREAKOUT,88.28,88.35,88.26,88.34,0,0,0,0,99.25
2026-05-08T14:00:00+00:00,BEARISH,18.9,NO_TRADE,ADX_TOO_LOW(18.9),88.34,88.62,88.34,88.62,0,0,0,0,99.25
2026-05-08T14:05:00+00:00,BEARISH,19.3,NO_TRADE,ADX_TOO_LOW(19.3),88.61,88.82,88.58,88.76,0,0,0,0,99.25
2026-05-08T14:10:00+00:00,BEARISH,21.0,NO_TRADE,NO_BREAKOUT,88.76,88.86,88.68,88.82,0,0,0,0,99.25
2026-05-08T14:15:00+00:00,BEARISH,22.9,NO_TRADE,NO_BREAKOUT,88.83,89.36,88.79,89.3,0,0,0,0,99.25
2026-05-08T14:20:00+00:00,BEARISH,25.4,NO_TRADE,NO_BREAKOUT,89.3,89.37,89.15,89.36,0,0,0,0,99.25
2026-05-08T14:25:00+00:00,BEARISH,27.2,NO_TRADE,NO_BREAKOUT,89.37,89.38,89.05,89.05,0,0,0,0,99.25
2026-05-08T14:30:00+00:00,BEARISH,28.3,NO_TRADE,NO_BREAKOUT,89.05,89.11,88.64,89.09,0,0,0,0,99.25
2026-05-08T14:35:00+00:00,RANGE,27.8,NO_TRADE,RANGE_STRUCTURE,89.09,89.23,88.86,89.21,0,0,0,0,99.25
2026-05-08T14:40:00+00:00,BULLISH,27.0,NO_TRADE,NO_BREAKOUT,89.2,89.24,89.11,89.22,0,0,0,0,99.25
2026-05-08T14:45:00+00:00,BULLISH,26.3,NO_TRADE,NO_BREAKOUT,89.22,89.23,89.07,89.13,0,0,0,0,99.25
2026-05-08T14:50:00+00:00,BULLISH,24.5,NO_TRADE,NO_BREAKOUT,89.13,89.24,89.03,89.24,0,0,0,0,99.25
2026-05-08T14:55:00+00:00,BULLISH,22.0,NO_TRADE,NO_BREAKOUT,89.24,89.24,89.04,89.15,0,0,0,0,99.25
2026-05-08T15:00:00+00:00,BULLISH,21.6,NO_TRADE,NO_BREAKOUT,89.16,89.29,88.95,88.97,0,0,0,0,99.25
2026-05-08T15:05:00+00:00,BULLISH,21.0,NO_TRADE,NO_BREAKOUT,88.96,89.07,88.85,88.95,0,0,0,0,99.25
2026-05-08T15:10:00+00:00,RANGE,20.4,NO_TRADE,RANGE_STRUCTURE,88.95,89.08,88.84,88.9,0,0,0,0,99.25
2026-05-08T15:15:00+00:00,RANGE,19.7,NO_TRADE,ADX_TOO_LOW(19.7),88.9,88.93,88.66,88.7,0,0,0,0,99.25
2026-05-08T15:20:00+00:00,RANGE,19.0,NO_TRADE,ADX_TOO_LOW(19.0),88.7,88.84,88.44,88.48,0,0,0,0,99.25
2026-05-08T15:25:00+00:00,RANGE,19.0,NO_TRADE,ADX_TOO_LOW(19.0),88.48,88.59,88.43,88.59,0,0,0,0,99.25
2026-05-08T15:30:00+00:00,RANGE,17.5,NO_TRADE,ADX_TOO_LOW(17.5),88.6,88.82,88.46,88.82,0,0,0,0,99.25
2026-05-08T15:35:00+00:00,RANGE,14.6,NO_TRADE,ADX_TOO_LOW(14.6),88.82,89.07,88.76,89.06,0,0,0,0,99.25
2026-05-08T15:40:00+00:00,RANGE,12.2,NO_TRADE,ADX_TOO_LOW(12.2),89.06,89.3,89.02,89.18,0,0,0,0,99.25
2026-05-08T15:45:00+00:00,RANGE,12.8,NO_TRADE,ADX_TOO_LOW(12.8),89.18,89.37,89.14,89.25,0,0,0,0,99.25
2026-05-08T15:50:00+00:00,RANGE,13.3,NO_TRADE,ADX_TOO_LOW(13.3),89.25,89.51,89.25,89.5,0,0,0,0,99.25
2026-05-08T15:55:00+00:00,RANGE,14.2,NO_TRADE,ADX_TOO_LOW(14.2),89.51,89.6,89.47,89.59,0,0,0,0,99.25
2026-05-08T16:00:00+00:00,RANGE,15.5,NO_TRADE,ADX_TOO_LOW(15.5),89.6,89.64,89.34,89.41,0,0,0,0,99.25
2026-05-08T16:05:00+00:00,RANGE,16.4,NO_TRADE,ADX_TOO_LOW(16.4),89.41,89.58,89.38,89.46,0,0,0,0,99.25
2026-05-08T16:10:00+00:00,RANGE,17.3,NO_TRADE,ADX_TOO_LOW(17.3),89.45,89.54,89.42,89.49,0,0,0,0,99.25
2026-05-08T16:15:00+00:00,RANGE,18.6,NO_TRADE,ADX_TOO_LOW(18.6),89.48,89.6,89.39,89.5,0,0,0,0,99.25
2026-05-08T16:20:00+00:00,RANGE,20.1,NO_TRADE,RANGE_STRUCTURE,89.5,89.72,89.43,89.72,0,0,0,0,99.25
2026-05-08T16:25:00+00:00,RANGE,22.1,NO_TRADE,RANGE_STRUCTURE,89.72,89.79,89.57,89.6,0,0,0,0,99.25
2026-05-08T16:30:00+00:00,RANGE,23.4,NO_TRADE,RANGE_STRUCTURE,89.6,89.65,89.44,89.63,0,0,0,0,99.25
