ts,session,structure,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-01-01T03:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43055.78,43061.04,43027.2,43032.36,0,0,0,0,100.0
2026-01-01T03:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43032.36,43037.19,43028.18,43028.61,0,0,0,0,100.0
2026-01-01T03:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43028.61,43056.75,43021.85,43049.69,0,0,0,0,100.0
2026-01-01T03:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43049.69,43054.72,43035.83,43039.57,0,0,0,0,100.0
2026-01-01T03:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43039.57,43042.35,43012.75,43015.49,0,0,0,0,100.0
2026-01-01T03:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43015.49,43025.4,43009.5,43019.48,0,0,0,0,100.0
2026-01-01T03:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43019.48,43026.89,43017.98,43025.65,0,0,0,0,100.0
2026-01-01T03:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43025.65,43031.02,43008.2,43010.35,0,0,0,0,100.0
2026-01-01T04:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43010.35,43013.9,43009.9,43013.2,0,0,0,0,100.0
2026-01-01T04:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43013.2,43017.83,43011.0,43011.86,0,0,0,0,100.0
2026-01-01T04:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43011.86,43019.13,43003.37,43006.74,0,0,0,0,100.0
2026-01-01T04:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43006.74,43016.48,42998.74,43013.93,0,0,0,0,100.0
2026-01-01T04:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43013.93,43018.36,43012.35,43014.43,0,0,0,0,100.0
2026-01-01T04:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43014.43,43019.12,43005.1,43012.09,0,0,0,0,100.0
2026-01-01T04:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43012.09,43015.26,43001.52,43003.72,0,0,0,0,100.0
2026-01-01T04:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,43003.72,43006.01,42977.63,42980.94,0,0,0,0,100.0
2026-01-01T04:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42980.94,42983.46,42980.02,42981.29,0,0,0,0,100.0
2026-01-01T04:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42981.29,42994.3,42973.83,42990.16,0,0,0,0,100.0
2026-01-01T04:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42990.16,42996.65,42981.17,42983.17,0,0,0,0,100.0
2026-01-01T04:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42983.17,42995.09,42981.92,42989.53,0,0,0,0,100.0
2026-01-01T05:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42989.53,42995.89,42983.01,42993.85,0,0,0,0,100.0
2026-01-01T05:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42993.85,42994.97,42970.7,42977.3,0,0,0,0,100.0
2026-01-01T05:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42977.3,43004.44,42971.01,42998.43,0,0,0,0,100.0
2026-01-01T05:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42998.43,43005.92,42984.77,42992.33,0,0,0,0,100.0
2026-01-01T05:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42992.33,42995.52,42980.74,42985.36,0,0,0,0,100.0
2026-01-01T05:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42985.36,42990.3,42979.0,42981.56,0,0,0,0,100.0
2026-01-01T05:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42981.56,42987.85,42965.6,42971.63,0,0,0,0,100.0
2026-01-01T05:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42971.63,42974.09,42948.77,42954.75,0,0,0,0,100.0
2026-01-01T05:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42954.75,42974.6,42947.08,42971.56,0,0,0,0,100.0
2026-01-01T05:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42971.56,42992.82,42965.74,42987.56,0,0,0,0,100.0
2026-01-01T05:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42987.56,42995.47,42957.1,42963.67,0,0,0,0,100.0
2026-01-01T05:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42963.67,42965.02,42942.56,42946.23,0,0,0,0,100.0
2026-01-01T06:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42946.23,42972.53,42941.05,42964.55,0,0,0,0,100.0
2026-01-01T06:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42964.55,42990.64,42957.02,42983.55,0,0,0,0,100.0
2026-01-01T06:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42983.55,42996.56,42978.72,42995.18,0,0,0,0,100.0
2026-01-01T06:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42995.18,42998.59,42970.67,42970.77,0,0,0,0,100.0
2026-01-01T06:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42970.77,42970.83,42950.14,42956.86,0,0,0,0,100.0
2026-01-01T06:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42956.86,42970.9,42950.74,42970.17,0,0,0,0,100.0
2026-01-01T06:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42970.17,42972.51,42951.39,42957.71,0,0,0,0,100.0
2026-01-01T06:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42957.71,42975.22,42955.47,42974.67,0,0,0,0,100.0
2026-01-01T06:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42974.67,42993.53,42973.02,42992.0,0,0,0,0,100.0
2026-01-01T06:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42992.0,42992.28,42974.2,42978.49,0,0,0,0,100.0
2026-01-01T06:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42978.49,42995.85,42975.73,42994.1,0,0,0,0,100.0
2026-01-01T06:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42994.1,43007.58,42986.63,43000.38,0,0,0,0,100.0
2026-01-01T07:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43000.38,43007.58,42992.77,43000.85,0,0,0,0,100.0
2026-01-01T07:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,43000.85,43028.03,42993.03,43021.17,0,0,0,0,100.0
2026-01-01T07:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43021.17,43032.58,43021.11,43026.91,0,0,0,0,100.0
2026-01-01T07:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_ZONE,43026.91,43032.25,43005.93,43006.69,0,0,0,0,100.0
2026-01-01T07:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43006.69,43014.2,42998.2,42999.47,0,0,0,0,100.0
2026-01-01T07:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42999.47,43021.44,42996.57,43016.53,0,0,0,0,100.0
2026-01-01T07:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43016.53,43017.12,43010.6,43016.21,0,0,0,0,100.0
2026-01-01T07:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43016.21,43019.22,42991.33,42992.74,0,0,0,0,100.0
2026-01-01T07:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42992.74,43008.16,42990.51,43001.56,0,0,0,0,100.0
2026-01-01T07:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43001.56,43002.37,42986.3,42986.34,0,0,0,0,100.0
2026-01-01T07:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42986.34,42993.67,42980.54,42983.74,0,0,0,0,100.0
2026-01-01T07:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42983.74,42991.28,42976.99,42984.55,0,0,0,0,100.0
2026-01-01T08:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42984.55,43002.94,42984.01,43002.06,0,0,0,0,100.0
2026-01-01T08:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43002.06,43021.36,43001.39,43021.16,0,0,0,0,100.0
2026-01-01T08:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43021.16,43027.54,43014.17,43025.41,0,0,0,0,100.0
2026-01-01T08:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43025.41,43034.17,43024.32,43029.22,0,0,0,0,100.0
2026-01-01T08:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43029.22,43036.16,43006.53,43009.91,0,0,0,0,100.0
2026-01-01T08:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43009.91,43015.67,43008.41,43011.95,0,0,0,0,100.0
2026-01-01T08:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43011.95,43013.91,42986.93,42991.25,0,0,0,0,100.0
2026-01-01T08:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42991.25,43018.33,42989.76,43010.66,0,0,0,0,100.0
2026-01-01T08:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43010.66,43033.95,43003.99,43030.73,0,0,0,0,100.0
2026-01-01T08:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43030.73,43047.26,43030.41,43044.82,0,0,0,0,100.0
2026-01-01T08:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43044.82,43051.36,43037.52,43046.76,0,0,0,0,100.0
2026-01-01T08:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,43046.76,43063.29,43040.77,43061.06,0,0,0,0,100.0
2026-01-01T09:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_ZONE,43061.06,43066.47,43035.94,43043.92,0,0,0,0,100.0
2026-01-01T09:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,43043.92,43063.37,43037.85,43062.79,0,0,0,0,100.0
2026-01-01T09:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43062.79,43067.29,43045.89,43052.2,0,0,0,0,100.0
2026-01-01T09:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43052.2,43063.93,43046.16,43059.99,0,0,0,0,100.0
2026-01-01T09:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43059.99,43072.84,43058.64,43068.54,0,0,0,0,100.0
2026-01-01T09:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_ZONE,43068.54,43068.78,43047.21,43048.25,0,0,0,0,100.0
2026-01-01T09:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43048.25,43048.48,43042.48,43043.34,0,0,0,0,100.0
2026-01-01T09:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43043.34,43048.9,43016.62,43020.96,0,0,0,0,100.0
2026-01-01T09:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43020.96,43047.33,43013.91,43043.38,0,0,0,0,100.0
2026-01-01T09:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43043.38,43048.51,43033.42,43039.67,0,0,0,0,100.0
2026-01-01T09:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43039.67,43047.28,43021.8,43023.73,0,0,0,0,100.0
2026-01-01T09:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43023.73,43030.95,43012.17,43016.46,0,0,0,0,100.0
2026-01-01T10:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43016.46,43024.19,42994.52,42999.1,0,0,0,0,100.0
2026-01-01T10:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42999.1,43023.55,42998.43,43018.94,0,0,0,0,100.0
2026-01-01T10:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43018.94,43020.88,43000.93,43006.23,0,0,0,0,100.0
2026-01-01T10:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43006.23,43022.33,42999.49,43020.8,0,0,0,0,100.0
2026-01-01T10:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43020.8,43028.97,43016.68,43028.78,0,0,0,0,100.0
2026-01-01T10:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43028.78,43031.29,43022.82,43029.95,0,0,0,0,100.0
2026-01-01T10:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43029.95,43054.67,43027.52,43047.83,0,0,0,0,100.0
2026-01-01T10:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43047.83,43053.8,43027.43,43033.72,0,0,0,0,100.0
2026-01-01T10:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43033.72,43048.51,43031.72,43041.03,0,0,0,0,100.0
2026-01-01T10:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43041.03,43048.97,43024.3,43029.44,0,0,0,0,100.0
2026-01-01T10:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43029.44,43038.48,43021.72,43037.97,0,0,0,0,100.0
2026-01-01T10:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43037.97,43040.98,43013.95,43016.56,0,0,0,0,100.0
2026-01-01T11:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43016.56,43029.96,43011.38,43026.47,0,0,0,0,100.0
2026-01-01T11:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43026.47,43029.78,43017.8,43023.53,0,0,0,0,100.0
2026-01-01T11:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43023.53,43031.28,43001.72,43001.8,0,0,0,0,100.0
2026-01-01T11:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43001.8,43027.56,42994.91,43023.76,0,0,0,0,100.0
2026-01-01T11:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43023.76,43030.25,43007.19,43008.86,0,0,0,0,100.0
2026-01-01T11:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43008.86,43016.45,42986.91,42994.74,0,0,0,0,100.0
2026-01-01T11:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,42994.74,42995.56,42973.69,42979.21,0,0,0,0,100.0
2026-01-01T11:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42979.21,43001.26,42975.59,42998.09,0,0,0,0,100.0
2026-01-01T11:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42998.09,43017.48,42993.23,43013.93,0,0,0,0,100.0
2026-01-01T11:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43013.93,43020.37,42998.31,43005.64,0,0,0,0,100.0
2026-01-01T11:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43005.64,43008.91,42974.05,42981.73,0,0,0,0,100.0
2026-01-01T11:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,42981.73,42985.46,42960.35,42963.51,0,0,0,0,100.0
2026-01-01T12:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42963.51,42969.57,42953.61,42957.25,0,0,0,0,100.0
2026-01-01T12:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42957.25,42961.75,42938.08,42941.54,0,0,0,0,100.0
2026-01-01T12:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42941.54,42943.4,42929.33,42936.11,0,0,0,0,100.0
2026-01-01T12:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_ZONE,42936.11,42959.05,42933.66,42957.03,0,0,0,0,100.0
2026-01-01T12:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42957.03,42962.67,42945.18,42948.05,0,0,0,0,100.0
2026-01-01T12:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42948.05,42969.89,42947.51,42962.21,0,0,0,0,100.0
2026-01-01T12:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42962.21,42963.59,42957.28,42960.17,0,0,0,0,100.0
2026-01-01T12:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42960.17,42967.2,42938.51,42942.01,0,0,0,0,100.0
2026-01-01T12:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42942.01,42949.49,42941.01,42945.36,0,0,0,0,100.0
2026-01-01T12:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42945.36,42970.73,42939.84,42965.85,0,0,0,0,100.0
2026-01-01T12:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42965.85,42969.38,42938.69,42945.82,0,0,0,0,100.0
2026-01-01T12:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42945.82,42955.34,42942.64,42954.35,0,0,0,0,100.0
2026-01-01T13:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42954.35,42959.81,42946.14,42948.3,0,0,0,0,100.0
2026-01-01T13:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42948.3,42958.26,42945.4,42950.28,0,0,0,0,100.0
2026-01-01T13:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42950.28,42953.81,42943.75,42948.7,0,0,0,0,100.0
2026-01-01T13:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42948.7,42955.97,42921.72,42924.53,0,0,0,0,100.0
2026-01-01T13:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42924.53,42932.06,42911.15,42915.11,0,0,0,0,100.0
2026-01-01T13:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42915.11,42920.17,42899.84,42899.88,0,0,0,0,100.0
2026-01-01T13:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42899.88,42900.44,42885.92,42891.5,0,0,0,0,100.0
2026-01-01T13:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42891.5,42897.71,42865.14,42870.23,0,0,0,0,100.0
2026-01-01T13:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42870.23,42891.83,42866.95,42886.17,0,0,0,0,100.0
2026-01-01T13:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42886.17,42891.2,42865.08,42871.46,0,0,0,0,100.0
2026-01-01T13:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42871.46,42872.34,42863.0,42865.09,0,0,0,0,100.0
2026-01-01T13:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42865.09,42866.48,42834.05,42840.1,0,0,0,0,100.0
2026-01-01T14:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42840.1,42842.22,42825.68,42826.98,0,0,0,0,100.0
2026-01-01T14:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42826.98,42837.06,42825.48,42832.8,0,0,0,0,100.0
2026-01-01T14:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42832.8,42852.02,42832.08,42850.94,0,0,0,0,100.0
2026-01-01T14:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42850.94,42870.79,42843.65,42866.43,0,0,0,0,100.0
2026-01-01T14:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42866.43,42884.39,42860.76,42883.69,0,0,0,0,100.0
2026-01-01T14:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42883.69,42902.77,42876.27,42900.51,0,0,0,0,100.0
2026-01-01T14:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42900.51,42918.58,42898.43,42917.79,0,0,0,0,100.0
2026-01-01T14:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42917.79,42941.53,42912.16,42933.85,0,0,0,0,100.0
2026-01-01T14:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42933.85,42934.83,42919.85,42920.18,0,0,0,0,100.0
2026-01-01T14:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42920.18,42936.35,42916.77,42936.34,0,0,0,0,100.0
2026-01-01T14:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42936.34,42965.32,42928.43,42958.1,0,0,0,0,100.0
2026-01-01T14:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,42958.1,42960.29,42934.04,42938.25,0,0,0,0,100.0
2026-01-01T15:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42938.25,42957.43,42937.72,42953.65,0,0,0,0,100.0
2026-01-01T15:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42953.65,42972.32,42947.22,42965.58,0,0,0,0,100.0
2026-01-01T15:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42965.58,42989.94,42964.69,42987.16,0,0,0,0,100.0
2026-01-01T15:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42987.16,42988.94,42959.3,42962.77,0,0,0,0,100.0
2026-01-01T15:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42962.77,42968.08,42935.57,42939.5,0,0,0,0,100.0
2026-01-01T15:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,42939.5,42962.41,42938.71,42959.71,0,0,0,0,100.0
2026-01-01T15:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42959.71,42976.21,42957.98,42974.69,0,0,0,0,100.0
2026-01-01T15:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42974.69,42980.52,42944.4,42951.98,0,0,0,0,100.0
2026-01-01T15:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42951.98,42980.29,42948.29,42974.42,0,0,0,0,100.0
