ts,symbol,action,reason,price,balance
2026-05-08T19:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.56,100.02
2026-05-08T19:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.6,100.02
2026-05-08T20:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.38,100.02
2026-05-08T20:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.34,100.02
2026-05-08T20:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.42,100.02
2026-05-08T20:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.26,100.02
2026-05-08T20:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,100.02
2026-05-08T20:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,100.02
2026-05-08T20:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.47,100.02
2026-05-08T20:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.38,100.02
2026-05-08T20:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.35,100.02
2026-05-08T20:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.33,100.02
2026-05-08T20:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.11,100.02
2026-05-08T20:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.11,100.02
2026-05-08T21:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.19,100.02
2026-05-08T21:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.88,100.02
2026-05-08T21:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.91,100.02
2026-05-08T21:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.02,100.02
2026-05-08T21:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.0,100.02
2026-05-08T21:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.93,100.02
2026-05-08T21:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.11,100.02
2026-05-08T21:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.27,100.02
2026-05-08T21:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.38,100.02
2026-05-08T21:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.33,100.02
2026-05-08T21:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.33,100.02
2026-05-08T21:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.3,100.02
2026-05-08T22:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,100.02
2026-05-08T22:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.52,100.02
2026-05-08T22:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.65,100.02
2026-05-08T22:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.54,100.02
2026-05-08T22:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.55,100.02
2026-05-08T22:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.42,100.02
2026-05-08T22:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.39,100.02
2026-05-08T22:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.34,100.02
2026-05-08T22:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.36,100.02
2026-05-08T22:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.44,100.02
2026-05-08T22:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.28,100.02
2026-05-08T22:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.3,100.02
2026-05-08T23:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.24,100.02
2026-05-08T23:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.1,100.02
2026-05-08T23:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.04,100.02
2026-05-08T23:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.1,100.02
2026-05-08T23:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.97,100.02
2026-05-08T23:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.95,100.02
2026-05-08T23:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.92,100.02
2026-05-08T23:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.76,100.02
2026-05-08T23:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.82,100.02
2026-05-08T23:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.87,100.02
2026-05-08T23:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.88,100.02
2026-05-08T23:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.01,100.02
2026-05-09T00:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.88,100.02
2026-05-09T00:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,91.92,100.02
2026-05-09T00:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.08,100.02
2026-05-09T00:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.15,100.02
2026-05-09T00:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.28,100.02
2026-05-09T00:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.37,100.02
2026-05-09T00:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.5,100.02
2026-05-09T00:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.46,100.02
2026-05-09T00:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.37,100.02
2026-05-09T00:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.52,100.02
2026-05-09T00:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.51,100.02
2026-05-09T00:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,100.02
2026-05-09T01:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.48,100.02
2026-05-09T01:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.67,100.02
2026-05-09T01:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.67,100.02
2026-05-09T01:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.57,100.02
2026-05-09T01:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.49,100.02
2026-05-09T01:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.49,100.02
2026-05-09T01:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.64,100.02
2026-05-09T01:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.84,100.02
2026-05-09T01:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.18,100.02
2026-05-09T01:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.1,100.02
2026-05-09T01:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.72,100.02
2026-05-09T01:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.51,100.02
2026-05-09T02:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.49,100.02
2026-05-09T02:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.75,100.02
2026-05-09T02:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,100.02
2026-05-09T02:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.54,100.02
2026-05-09T02:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.44,100.02
2026-05-09T02:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.45,100.02
2026-05-09T02:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.56,100.02
2026-05-09T02:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.52,100.02
2026-05-09T02:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.48,100.02
2026-05-09T02:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.37,100.02
2026-05-09T02:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.46,100.02
2026-05-09T02:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.51,100.02
2026-05-09T03:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.55,100.02
2026-05-09T03:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,100.02
2026-05-09T03:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.56,100.02
2026-05-09T03:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.68,100.02
2026-05-09T03:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.66,100.02
2026-05-09T03:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.67,100.02
2026-05-09T03:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,100.02
2026-05-09T03:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.49,100.02
2026-05-09T03:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.53,100.02
2026-05-09T03:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.61,100.02
2026-05-09T03:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.68,100.02
2026-05-09T03:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.64,100.02
2026-05-09T04:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.77,100.02
2026-05-09T04:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,94.01,100.02
2026-05-09T04:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.94,100.02
2026-05-09T04:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.73,100.02
2026-05-09T04:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.68,100.02
2026-05-09T04:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.65,100.02
2026-05-09T04:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.71,100.02
2026-05-09T04:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.53,100.02
2026-05-09T04:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.44,100.02
2026-05-09T04:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.53,100.02
2026-05-09T04:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.43,100.02
2026-05-09T04:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.24,100.02
2026-05-09T05:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.98,100.02
2026-05-09T05:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,92.89,100.02
2026-05-09T05:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.12,100.02
2026-05-09T05:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.34,100.02
2026-05-09T05:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.48,100.02
2026-05-09T05:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.5,100.02
2026-05-09T05:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,100.02
2026-05-09T05:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.67,100.02
2026-05-09T05:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.71,100.02
2026-05-09T05:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.67,100.02
2026-05-09T05:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.7,100.02
2026-05-09T05:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.75,100.02
2026-05-09T06:00:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.91,100.02
2026-05-09T06:05:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.94,100.02
2026-05-09T06:10:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.89,100.02
2026-05-09T06:15:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.63,100.02
2026-05-09T06:20:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.58,100.02
2026-05-09T06:25:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.55,100.02
2026-05-09T06:30:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.52,100.02
2026-05-09T06:35:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.29,100.02
2026-05-09T06:40:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.44,100.02
2026-05-09T06:45:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.56,100.02
2026-05-09T06:50:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.48,100.02
2026-05-09T06:55:00Z,SOLUSDT,NO_TRADE,OUT_OF_SESSION,93.54,100.02
2026-05-09T07:00:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.59,100.02
2026-05-09T07:05:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.38,100.02
2026-05-09T07:10:00Z,SOLUSDT,BUY,BULL_RSI,93.48,100.02
2026-05-09T07:15:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.62,100.02
2026-05-09T07:20:00Z,SOLUSDT,SELL,TP_HIT,93.8,100.03
2026-05-09T07:25:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.68,100.03
2026-05-09T07:30:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.93,100.03
2026-05-09T07:35:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.84,100.03
2026-05-09T07:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.72,100.03
2026-05-09T07:45:00Z,SOLUSDT,BUY,BULL_RSI,93.74,100.03
2026-05-09T08:40:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.76,100.03
2026-05-09T08:45:00Z,SOLUSDT,NO_TRADE,LOW_ADX,93.75,100.03
