ts,session,structure,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-06T22:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.16,89.17,89.06,89.07,0,0,0,0,100.0
2026-05-06T22:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.07,89.22,89.07,89.16,0,0,0,0,100.0
2026-05-06T22:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.15,89.17,89.08,89.1,0,0,0,0,100.0
2026-05-06T22:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.09,89.14,89.09,89.13,0,0,0,0,100.0
2026-05-06T22:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.14,89.2,89.01,89.07,0,0,0,0,100.0
2026-05-06T22:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.08,89.25,89.07,89.21,0,0,0,0,100.0
2026-05-06T22:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.22,89.22,89.07,89.07,0,0,0,0,100.0
2026-05-06T23:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,89.07,89.08,88.65,88.76,0,0,0,0,100.0
2026-05-06T23:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.77,89.05,88.77,89.03,0,0,0,0,100.0
2026-05-06T23:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.02,89.1,88.95,88.95,0,0,0,0,100.0
2026-05-06T23:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.96,89.06,88.96,89.03,0,0,0,0,100.0
2026-05-06T23:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.03,89.15,89.02,89.15,0,0,0,0,100.0
2026-05-06T23:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.16,89.17,89.11,89.15,0,0,0,0,100.0
2026-05-06T23:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.15,89.17,89.07,89.14,0,0,0,0,100.0
2026-05-06T23:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.13,89.13,89.02,89.03,0,0,0,0,100.0
2026-05-06T23:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.03,89.13,89.0,89.1,0,0,0,0,100.0
2026-05-06T23:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.11,89.15,89.01,89.05,0,0,0,0,100.0
2026-05-06T23:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.05,89.16,89.01,89.15,0,0,0,0,100.0
2026-05-06T23:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.15,89.18,89.12,89.16,0,0,0,0,100.0
2026-05-07T00:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.16,89.27,89.15,89.2,0,0,0,0,100.0
2026-05-07T00:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.2,89.22,89.02,89.03,0,0,0,0,100.0
2026-05-07T00:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,89.02,89.15,89.01,89.02,0,0,0,0,100.0
2026-05-07T00:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,89.01,89.02,88.88,88.99,0,0,0,0,100.0
2026-05-07T00:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,89.0,89.0,88.77,88.82,0,0,0,0,100.0
2026-05-07T00:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.82,88.82,88.65,88.66,0,0,0,0,100.0
2026-05-07T00:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.66,88.7,88.53,88.6,0,0,0,0,100.0
2026-05-07T00:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.61,88.69,88.53,88.54,0,0,0,0,100.0
2026-05-07T00:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.55,88.56,88.24,88.3,0,0,0,0,100.0
2026-05-07T00:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.31,88.54,88.26,88.48,0,0,0,0,100.0
2026-05-07T00:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.48,88.52,88.21,88.27,0,0,0,0,100.0
2026-05-07T00:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.27,88.46,88.21,88.32,0,0,0,0,100.0
2026-05-07T01:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.32,88.41,88.13,88.15,0,0,0,0,100.0
2026-05-07T01:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.15,88.28,87.9,88.25,0,0,0,0,100.0
2026-05-07T01:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.24,88.4,88.21,88.38,0,0,0,0,100.0
2026-05-07T01:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.39,88.41,88.13,88.18,0,0,0,0,100.0
2026-05-07T01:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.18,88.37,87.91,88.33,0,0,0,0,100.0
2026-05-07T01:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.32,88.42,88.29,88.39,0,0,0,0,100.0
2026-05-07T01:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.4,88.53,88.24,88.24,0,0,0,0,100.0
2026-05-07T01:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.25,88.39,88.25,88.35,0,0,0,0,100.0
2026-05-07T01:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.36,88.44,88.29,88.35,0,0,0,0,100.0
2026-05-07T01:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.35,88.35,88.23,88.35,0,0,0,0,100.0
2026-05-07T01:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.35,88.36,88.08,88.15,0,0,0,0,100.0
2026-05-07T01:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.16,88.36,88.15,88.31,0,0,0,0,100.0
2026-05-07T02:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.31,88.37,88.17,88.2,0,0,0,0,100.0
2026-05-07T02:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.2,88.21,88.05,88.06,0,0,0,0,100.0
2026-05-07T02:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.05,88.13,87.94,87.98,0,0,0,0,100.0
2026-05-07T02:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,87.98,88.07,87.94,87.95,0,0,0,0,100.0
2026-05-07T02:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,87.94,88.08,87.88,87.93,0,0,0,0,100.0
2026-05-07T02:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,87.93,87.97,87.86,87.93,0,0,0,0,100.0
2026-05-07T02:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,87.93,88.08,87.8,88.06,0,0,0,0,100.0
2026-05-07T02:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.05,88.06,87.95,87.96,0,0,0,0,100.0
2026-05-07T02:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.95,88.0,87.92,87.93,0,0,0,0,100.0
2026-05-07T02:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.94,88.04,87.92,88.03,0,0,0,0,100.0
2026-05-07T02:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.02,88.16,88.0,88.12,0,0,0,0,100.0
2026-05-07T02:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.13,88.2,88.1,88.15,0,0,0,0,100.0
2026-05-07T03:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.14,88.15,88.05,88.06,0,0,0,0,100.0
2026-05-07T03:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.06,88.12,88.0,88.03,0,0,0,0,100.0
2026-05-07T03:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.03,88.06,87.95,87.97,0,0,0,0,100.0
2026-05-07T03:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.97,88.06,87.96,88.01,0,0,0,0,100.0
2026-05-07T03:20:00+00:00,CRYPTO,BEARISH,PLACE_SELL_STOP,TRADE_PLACED_SELL_STOP_RR1.0,88.01,88.01,87.63,87.73,87.82,87.80002,87.8,1.0,100.0
2026-05-07T03:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.73,87.9,87.71,87.89,0,0,0,0,102.0
2026-05-07T03:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.89,87.89,87.67,87.72,0,0,0,0,102.0
2026-05-07T03:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.72,87.88,87.72,87.87,0,0,0,0,102.0
2026-05-07T03:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.88,87.98,87.87,87.98,0,0,0,0,102.0
2026-05-07T03:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.97,88.01,87.94,87.98,0,0,0,0,102.0
2026-05-07T03:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.99,88.04,87.92,87.93,0,0,0,0,102.0
2026-05-07T03:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.92,87.93,87.74,87.75,0,0,0,0,102.0
2026-05-07T04:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.75,87.83,87.72,87.76,0,0,0,0,102.0
2026-05-07T04:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.75,87.79,87.69,87.73,0,0,0,0,102.0
2026-05-07T04:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,87.73,88.03,87.73,88.01,0,0,0,0,102.0
2026-05-07T04:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.01,88.1,87.97,88.08,0,0,0,0,102.0
2026-05-07T04:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.08,88.16,88.07,88.14,0,0,0,0,102.0
2026-05-07T04:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.14,88.21,88.07,88.11,0,0,0,0,102.0
2026-05-07T04:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.11,88.23,88.08,88.13,0,0,0,0,102.0
2026-05-07T04:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.13,88.19,88.06,88.06,0,0,0,0,102.0
2026-05-07T04:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.07,88.07,87.96,87.98,0,0,0,0,102.0
2026-05-07T04:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,87.99,88.15,87.98,88.13,0,0,0,0,102.0
2026-05-07T04:50:00+00:00,CRYPTO,BULLISH,PLACE_BUY_STOP,TRADE_PLACED_BUY_STOP_RR1.0,88.14,88.31,88.08,88.3,88.22,88.22998,88.23,1.0,102.0
2026-05-07T04:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.31,88.38,88.27,88.36,0,0,0,0,104.0
2026-05-07T05:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,88.37,88.63,88.34,88.63,0,0,0,0,104.0
2026-05-07T05:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.63,88.63,88.5,88.53,0,0,0,0,104.0
2026-05-07T05:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.54,88.91,88.52,88.57,0,0,0,0,104.0
2026-05-07T05:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.57,88.66,88.54,88.56,0,0,0,0,104.0
2026-05-07T05:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.55,88.55,88.45,88.5,0,0,0,0,104.0
2026-05-07T05:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.5,88.65,88.44,88.6,0,0,0,0,104.0
2026-05-07T05:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.6,88.66,88.55,88.55,0,0,0,0,104.0
2026-05-07T05:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.56,88.68,88.54,88.54,0,0,0,0,104.0
2026-05-07T05:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.54,88.57,88.47,88.47,0,0,0,0,104.0
2026-05-07T05:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.48,88.63,88.32,88.57,0,0,0,0,104.0
2026-05-07T05:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.57,88.62,88.53,88.59,0,0,0,0,104.0
2026-05-07T05:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.6,88.66,88.55,88.65,0,0,0,0,104.0
2026-05-07T06:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.66,88.69,88.59,88.69,0,0,0,0,104.0
2026-05-07T06:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.69,88.69,88.36,88.51,0,0,0,0,104.0
2026-05-07T06:10:00+00:00,CRYPTO,BEARISH,PLACE_SELL_STOP,TRADE_PLACED_SELL_STOP_RR1.0,88.51,88.58,88.22,88.24,88.365,88.32002,88.32,1.0,104.0
2026-05-07T06:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.23,88.34,88.23,88.29,0,0,0,0,106.0
2026-05-07T06:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.28,88.41,88.26,88.33,0,0,0,0,106.0
2026-05-07T06:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.32,88.49,88.3,88.49,0,0,0,0,106.0
2026-05-07T06:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.5,88.91,88.49,88.9,0,0,0,0,106.0
2026-05-07T06:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.91,89.09,88.91,89.0,0,0,0,0,106.0
2026-05-07T06:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.0,89.17,88.99,89.16,0,0,0,0,106.0
2026-05-07T06:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.15,89.18,88.98,89.09,0,0,0,0,106.0
2026-05-07T06:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.09,89.19,89.09,89.17,0,0,0,0,106.0
2026-05-07T06:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.16,89.28,89.13,89.27,0,0,0,0,106.0
2026-05-07T07:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.28,89.28,89.15,89.26,0,0,0,0,106.0
2026-05-07T07:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.27,89.41,89.14,89.18,0,0,0,0,106.0
2026-05-07T07:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.19,89.53,89.18,89.52,0,0,0,0,106.0
2026-05-07T07:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.52,89.59,89.39,89.47,0,0,0,0,106.0
2026-05-07T07:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.48,89.58,89.47,89.53,0,0,0,0,106.0
2026-05-07T07:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.53,89.64,89.49,89.62,0,0,0,0,106.0
2026-05-07T07:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.62,90.05,89.61,90.03,0,0,0,0,106.0
2026-05-07T07:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,90.02,90.38,90.0,90.25,0,0,0,0,106.0
2026-05-07T07:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,90.26,90.38,90.13,90.19,0,0,0,0,106.0
2026-05-07T07:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,90.19,90.44,90.17,90.3,0,0,0,0,106.0
2026-05-07T07:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,90.3,90.35,90.05,90.05,0,0,0,0,106.0
2026-05-07T07:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,90.06,90.19,89.96,90.16,0,0,0,0,106.0
2026-05-07T08:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,90.17,90.26,90.1,90.11,0,0,0,0,106.0
2026-05-07T08:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,90.11,90.27,90.07,90.26,0,0,0,0,106.0
2026-05-07T08:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,90.25,90.25,90.05,90.14,0,0,0,0,106.0
2026-05-07T08:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,90.15,90.16,89.72,89.77,0,0,0,0,106.0
2026-05-07T08:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.77,89.84,89.69,89.8,0,0,0,0,106.0
2026-05-07T08:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.8,89.85,89.65,89.85,0,0,0,0,106.0
2026-05-07T08:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.84,89.98,89.69,89.74,0,0,0,0,106.0
2026-05-07T08:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.73,89.77,89.54,89.74,0,0,0,0,106.0
2026-05-07T08:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.74,89.82,89.59,89.62,0,0,0,0,106.0
2026-05-07T08:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.61,89.67,89.48,89.65,0,0,0,0,106.0
2026-05-07T08:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.65,89.81,89.61,89.67,0,0,0,0,106.0
2026-05-07T08:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.67,89.67,89.49,89.58,0,0,0,0,106.0
2026-05-07T09:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,89.59,89.59,89.33,89.38,0,0,0,0,106.0
2026-05-07T09:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.38,89.55,89.33,89.55,0,0,0,0,106.0
2026-05-07T09:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.55,89.55,89.45,89.54,0,0,0,0,106.0
2026-05-07T09:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.54,89.56,89.45,89.54,0,0,0,0,106.0
2026-05-07T09:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.54,89.58,89.38,89.45,0,0,0,0,106.0
2026-05-07T09:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,89.45,89.46,89.2,89.28,0,0,0,0,106.0
2026-05-07T09:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.28,89.6,89.24,89.5,0,0,0,0,106.0
2026-05-07T09:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.49,89.57,89.31,89.33,0,0,0,0,106.0
2026-05-07T09:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.33,89.42,89.26,89.3,0,0,0,0,106.0
2026-05-07T09:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.3,89.44,89.3,89.44,0,0,0,0,106.0
2026-05-07T09:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.44,89.46,89.33,89.42,0,0,0,0,106.0
2026-05-07T09:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.43,89.48,89.41,89.46,0,0,0,0,106.0
2026-05-07T10:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.46,89.53,89.37,89.48,0,0,0,0,106.0
2026-05-07T10:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.48,89.5,89.34,89.35,0,0,0,0,106.0
2026-05-07T10:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,89.34,89.35,89.03,89.16,0,0,0,0,106.0
2026-05-07T10:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.16,89.25,89.1,89.12,0,0,0,0,106.0
2026-05-07T10:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.12,89.14,89.03,89.05,0,0,0,0,106.0
2026-05-07T10:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,89.05,89.06,88.76,88.78,0,0,0,0,106.0
2026-05-07T10:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.78,88.95,88.77,88.91,0,0,0,0,106.0
2026-05-07T10:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.91,89.04,88.84,89.02,0,0,0,0,106.0
2026-05-07T10:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.03,89.2,89.01,89.18,0,0,0,0,106.0
2026-05-07T10:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.17,89.21,89.09,89.11,0,0,0,0,106.0
2026-05-07T10:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.11,89.21,89.09,89.19,0,0,0,0,106.0
2026-05-07T10:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.19,89.23,89.16,89.17,0,0,0,0,106.0
2026-05-07T11:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.17,89.42,89.17,89.4,0,0,0,0,106.0
2026-05-07T11:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.41,89.69,89.4,89.52,0,0,0,0,106.0
2026-05-07T11:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.52,89.52,89.39,89.46,0,0,0,0,106.0
2026-05-07T11:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.47,89.5,89.36,89.45,0,0,0,0,106.0
2026-05-07T11:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.44,89.65,89.4,89.61,0,0,0,0,106.0
2026-05-07T11:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,89.61,89.62,89.42,89.43,0,0,0,0,106.0
2026-05-07T11:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.44,89.57,89.41,89.51,0,0,0,0,106.0
